363,615,97
364,962,40
365,931,12
366,825,99
367,769,41
368,342,68
369,413,90
370,488,20
371,697,58
372,507,64
373,227,8
374,678,18
375,48,47
376,743,58
377,162,21
378,862,12
379,414,18
380,805,92
381,204,25
382,26,67
383,28,49
384,489,26
385,889,96
386,760,16
387,414,7
388,643,21
389,851,38
390,595,5
391,766,62
392,634,85
393,438,34
394,287,31
395,496,81
396,71,73
397,534,49
398,923,28
399,479,50
400,706,73
401,876,24
402,543,49
403,460,47
404,259,20
405,820,21
406,152,40
407,74,66
408,822,60
409,52,57
410,694,45
411,975,32
412,46,25
413,450,93
414,159,6
415,337,76
416,304,11
417,897,85
418,528,50
419,977,99
420,728,47
421,1000,10
422,220,6
423,449,81
424,586,22
425,56,87
426,748,19
427,501,38
428,733,72
429,701,73
430,172,60
431,691,95
432,548,53
433,168,10
434,713,98
435,480,55
436,738,38
437,755,73
438,539,81
439,112,29
440,798,67
441,969,50
442,946,62
443,493,36
444,985,65
445,216,28
446,889,37
447,822,45
448,289,11
449,662,93
450,703,33
451,218,5
452,526,17
453,222,30
454,773,33
455,804,45
456,926,42
457,688,97
458,872,17
459,383,55
460,29,51
461,79,13
462,509,9
463,565,60
464,809,88
465,410,76
466,590,67
467,373,73
468,168,5
469,66,46
470,646,80
471,944,58
472,952,20
473,589,87
474,165,52
475,854,49
476,516,15
477,618,81
478,335,39
479,445,96
480,387,42
481,242,9
482,78,37
483,237,7
484,148,57
485,693,11
486,411,11
487,855,18
488,64,97
489,762,84
490,143,32
491,354,17
492,936,58
493,598,11
494,271,49
495,763,58
496,938,11
497,866,37
498,497,35
499,483,13
500,647,93
501,489,65
502,675,64
503,551,11
504,179,58
505,581,12
506,747,17
507,622,91
508,1000,72
509,764,52
510,630,86
511,730,34
512,502,6
513,572,92
514,811,87
515,659,70
516,506,45
517,469,69
518,938,6
519,440,51
520,119,72
521,326,61
522,620,85
523,273,94
524,101,35
525,859,64
526,148,35
527,174,8
528,519,41
529,104,20
530,336,97
531,689,30
532,43,96
533,370,90
534,345,57
535,114,83
536,605,63
537,726,47
538,754,89
539,966,36
540,26,70
541,518,32
542,294,58
543,230,64
544,315,32
545,949,88
546,801,34
547,506,73
548,821,38
549,262,29
550,10,47
551,697,67
552,80,57
553,5,80
554,40,81
555,247,41
556,351,37
557,374,25
558,396,12
559,547,30
560,532,69
561,254,97
562,539,77
563,595,100
564,116,68
565,359,60
566,482,50
567,577,95
568,878,31
569,436,95
570,668,59
571,424,58
572,998,83
573,941,79
574,692,47
575,677,10
576,834,38
577,878,35
578,148,32
579,177,61
580,887,37
581,990,51
582,913,17
583,963,79
584,396,9
585,96,62
586,473,5
587,87,11
588,610,8
589,829,81
590,831,91
591,219,50
592,762,6
593,682,5
594,293,65
595,465,74
596,322,65
597,258,23
598,803,87
599,772,56
600,26,55
601,575,40
602,575,57
603,447,38
604,451,96
605,109,45
606,3,12
607,274,72
608,900,10
609,2,32
610,485,59
611,5,9
612,413,59
613,787,60
614,235,19
615,879,55
616,192,98
617,434,19
618,390,96
619,954,72
620,105,81
621,949,97
622,275,41
623,779,59
624,918,38
625,386,7
626,538,53
627,937,55
628,271,63
629,579,77
630,187,35
631,310,55
632,533,8
633,594,72
634,930,85
635,895,67
636,808,22
637,424,66
638,312,21
639,157,36
640,669,54
641,474,10
642,220,99
643,678,22
644,745,64
645,701,58
646,10,28
647,243,32
648,264,9
649,588,73
650,209,5
651,379,95
652,639,59
653,819,12
654,428,5
655,600,26
656,502,23
657,855,87
658,51,54
659,596,75
660,128,35
661,866,90
662,671,58
663,992,51
664,43,48
665,391,79
666,685,23
667,452,47
668,871,28
669,528,93
670,33,99
671,279,7
672,220,40
673,183,27
674,102,73
675,610,100
676,339,81
677,650,22
678,93,65
679,79,19
680,395,56
681,54,7
682,433,76
683,436,7
684,183,50
685,739,6
686,237,15
687,577,66
688,658,22
689,852,12
690,592,38
691,162,41
692,761,72
693,301,67
694,152,57
695,528,64
696,348,92
697,998,19
698,623,81
699,378,99
700,618,48
701,129,35
702,989,41
703,613,53
704,671,59
705,652,23
706,462,49
707,264,96
708,771,31
709,667,9
710,438,35
711,93,66
712,769,27
713,137,7
714,668,11
715,984,12
716,696,21
717,66,86
718,74,86
719,851,15
720,124,25
721,855,27
722,112,90
723,230,66
724,179,24
725,993,78
726,645,80
727,898,43
728,386,10
729,986,81
730,92,94
731,582,27
732,482,6
733,577,71
734,284,51
735,578,23
736,434,35
737,917,66
738,69,61
739,732,50
740,775,13
741,40,30
742,92,23
743,718,100
744,545,85
745,181,47
746,375,65
747,528,77
748,910,82
749,863,34
750,296,55
751,326,29
752,685,65
753,264,51
754,70,59
755,224,13
756,298,41
757,542,27
758,383,77
759,793,52
760,271,66
761,468,59
762,581,5
763,677,54
764,80,45
765,635,89
766,907,83
767,555,76
768,10,28
769,885,25
770,190,56
771,482,90
772,850,57
773,644,22
774,547,16
775,492,62
776,565,33
777,492,47
778,169,79
779,570,83
780,423,12
781,417,12
782,137,22
783,532,80
784,583,87
785,90,76
786,207,86
787,50,56
788,519,89
789,464,85
790,988,83
791,638,86
792,684,60
793,443,32
794,625,28
795,874,81
796,169,21
797,675,67
798,375,52
799,976,76
800,713,7
801,393,44
802,857,35
803,875,44
804,14,39
805,704,11
806,97,19
807,156,51
808,703,35
809,649,72
810,624,33
811,399,62
812,988,9
813,485,31
814,764,41
815,67,37
816,758,66
817,791,33
818,656,80
819,442,16
820,452,28
821,158,61
822,699,21
823,573,44
824,142,55
825,619,48
826,374,20
827,853,42
828,148,13
829,713,15
830,187,73
831,251,10
832,981,32
833,573,13
834,239,78
835,319,6
836,149,55
837,633,54
838,233,86
839,733,40
840,256,29
841,574,97
842,454,9
843,221,39
844,337,89
845,432,42
846,301,31
847,503,22
848,778,56
849,418,64
850,145,82
851,228,9
852,461,91
853,27,62
854,471,69
855,910,19
856,684,85
857,799,92
858,401,82
859,21,16
860,987,12
861,530,65
862,39,44
863,878,97
864,844,94
865,521,54
866,539,5
867,385,53
868,271,20
869,656,81
870,337,72
871,959,16
872,167,42
873,324,27
874,402,100
875,440,64
876,798,5
877,273,15
878,454,48
879,996,38
880,64,89
881,798,17
882,761,70
883,887,94
884,514,90
885,481,67
886,912,98
887,545,31
888,519,66
889,836,45
890,989,36
891,402,10
892,192,96
893,844,96
894,810,27
895,906,23
896,409,61
897,46,79
898,927,87
899,73,93
900,201,75
901,844,93
902,27,54
903,507,75
904,285,31
905,378,51
906,720,39
907,37,91
908,566,25
909,235,10
910,445,12
911,870,9
912,322,13
913,822,48
914,121,54
915,416,34
916,434,62
917,644,12
918,292,47
919,63,66
920,166,25
921,36,34
922,106,57
923,767,29
924,665,91
925,612,8
926,654,97
927,320,56
928,216,78
929,282,61
930,36,60
931,587,98
932,508,37
933,506,24
934,875,38
935,511,69
936,133,18
937,455,70
938,760,38
939,883,64
940,50,40
941,214,63
942,421,41
943,133,44
944,435,44
945,428,14
946,426,10
947,771,49
948,235,44
949,717,18
950,271,30
951,848,89
952,244,41
953,480,41
954,127,19
955,793,77
956,905,75
957,6,63
958,214,100
959,62,14
960,778,7
961,72,61
962,451,69
963,220,65
964,671,6
965,633,36
966,526,32
967,38,90
968,292,34
969,361,15
970,570,73
971,721,32
972,208,6
973,944,17
974,518,39
975,166,62
976,440,35
977,999,36
978,950,18
979,708,27
980,17,75
981,466,30
982,324,66
983,658,8
984,358,37
985,153,61
986,395,82
987,505,61
988,97,34
989,836,68
990,941,31
991,936,8
992,787,91
993,855,10
994,374,79
995,648,42
996,929,33
997,295,78
998,965,95
999,997,91
1000,313,69
